id,siglaPartido,siglaUf,idLegislatura,sexo
74384,PT,PR,52,M
73559,PSB,SP,52,M
74434,PFL,PE,52,M
74482,PT,SP,52,M
74371,PT,GO,52,M
74184,PP**,AC,52,M
74592,PTB,MG,52,M
73948,PSDB,TO,52,M
74042,PSDB,PB,52,M
73421,PSDB,RJ,52,M
74813,PFL,GO,52,M
74306,PTB,CE,52,M
74591,PTB,MG,52,M
74759,PP**,MG,52,M
74640,PSDB,BA,52,M
74051,PPS,AL,52,M
73651,PPS,MT,52,M
74693,PFL,RJ,52,M
73558,PFL,SP,52,M
74305,PL*,CE,52,M
74433,PFL,PE,52,M
73420,PTB,RJ,52,M
74281,PT,SP,52,M
73805,PPS,PE,52,M
74758,PFL,MG,52,M
73674,PP**,GO,52,M
64224,PFL,BA,52,M
73490,PTB,MT,52,M
140241,PSDB,ES,52,M
74023,PR,PB,52,M
73557,PTB,SP,52,M
74557,PP**,PE,52,M
74793,PT,SP,52,M
73788,PP**,PR,52,M
73801,PCdoB,PE,52,M
74257,PDT,RJ,52,M
74166,PSB,ES,52,M
74208,PR,MA,52,M
73786,PMDB,PR,52,M
73693,PR,RJ,52,M
74256,PR,RJ,52,M
74161,PT,MG,52,M
73574,PP**,BA,52,M
74048,PPS,PE,52,M
74084,PR,PA,52,M
74216,PSDB,CE,52,M
74590,PSDB,MG,52,M
74035,PDT,PI,52,M
74792,PT,SP,52,M
74280,PP**,SP,52,M
73486,PDT,RS,52,M
74304,S.PART.,CE,52,M
74756,PTB,PB,52,M
73455,PP**,MS,52,M
74207,PMDB,MA,52,M
74637,PMDB,BA,52,M
74111,PP**,MT,52,M
74449,PTB,MA,52,M
74431,PP**,PE,52,M
74812,PMDB,GO,52,M
73672,PP**,GO,52,M
74047,PT,PE,52,M
74082,PT,PA,52,M
73612,PSB,RJ,52,M
74400,PT,RS,52,M
74448,PL*,MA,52,M
74574,PFL,BA,52,M
73555,PMDB,SP,52,M
74791,PSDB,SP,52,M
73485,PR,RS,52,M
74017,PSDB,RJ,52,M
74754,PT,MG,52,M
73784,PT,PR,52,M
73882,PSDB,SC,52,M
74692,PSB,RJ,52,M
74390,PMDB,SC,52,M
74095,PFL,AM,52,M
74160,PT,MG,52,M
62926,PTB,RS,52,M
74032,PMDB,CE,52,M
73921,PTB,RR,52,M
74046,PSB,PE,52,M
74444,PSC,TO,52,M
74319,PTB,PI,52,M
74191,PMDB,TO,52,M
74430,PFL,PE,52,M
73909,PMDB,RS,52,M
73660,PFL,DF,52,M
73692,PMDB,RS,52,M
73463,PMDB,PR,52,M
74753,PTB,MG,52,M
73603,PSOL,SP,52,M
73684,PT,RS,52,M
74399,PFL,RS,52,M
73464,PR,PR,52,M
74005,PMDB,AL,52,M
73782,PMDB,PR,52,M
74752,PP**,MG,52,M
74159,PT,MG,52,M
74359,PTB,RO,52,M
74776,PP**,ES,52,M
74352,PSDB,PA,52,M
74365,PT,AC,52,M
74080,PSDB,PA,52,M
74327,PFL,RN,52,M
74790,PTB,SP,52,M
74165,PR,ES,52,M
73761,PMDB,MS,52,M
73907,PPS,RS,52,M
74571,PT,BA,52,M
73781,PP**,PR,52,M
73553,PTB,SP,52,M
160567,PSDB,RS,52,M
73416,PMDB,RJ,52,M
74038,PP**,RN,52,M
74225,PDT,MA,52,M
74491,PT,PI,52,M
133372,PMDB,RO,52,M
73499,PP**,AC,52,M
74108,PSDB,MG,52,M
74318,PFL,PI,52,M
74375,PFL,MS,52,M
74464,PSB,RN,52,M
74457,PFL,CE,52,M
74863,PMDB,RJ,52,M
74034,PMDB,PI,52,M
73984,PDT,RR,52,M
74238,PMDB,PR,52,M
74862,PDT,RJ,52,M
74787,PR,SP,52,M
74483,PTB,RS,52,M
74337,PSC,BA,52,M
73939,PR,RO,52,M
65511,PSB,PE,52,M
73552,PMDB,SP,52,M
74056,PFL,SE,52,M
73904,PMDB,RS,52,M
74786,PR,SP,52,M
73780,PMDB,PR,52,M
74389,PT,SC,52,M
74749,PMDB,MG,52,M
73588,PMDB,CE,52,M
74045,PT,PE,52,M
73947,PR,TO,52,M
74050,PR,AL,52,M
74635,PP**,BA,52,M
74158,PDT,MG,52,M
74329,PSB,MG,52,M
74235,PTB,ES,52,M
74479,S.PART.,PE,52,M
74279,PP**,SP,52,M
74470,PSB,PB,52,M
133373,PT,RS,52,M
74744,PP**,MG,52,M
74860,PSDB,RJ,52,M
74300,PSDB,CE,52,M
74278,PV,SP,52,M
74143,PFL,BA,52,M
74460,PMDB,PI,52,M
73548,PMDB,SP,52,M
74157,PMDB,MG,52,M
74164,PMDB,ES,52,M
74456,PSDB,CE,52,M
74163,PDT,ES,52,M
73936,PMDB,AM,52,M
74688,PT,RJ,52,M
74486,PSB,RJ,52,M
141337,PSDB,MA,52,M
74427,PDT,PE,52,M
74137,PT,SP,52,M
74521,PTB,AL,52,M
74041,PT,PB,52,M
74142,PFL,BA,52,M
73546,PFL,SP,52,M
73778,PSDB,PR,52,M
74810,PMDB,GO,52,M
74059,PT,BA,52,M
74133,PT,BA,52,M
73483,PP**,RS,52,M
73545,PT,SP,52,M
74028,PSB,MA,52,M
73982,PR,RR,52,M
74277,PSDB,SP,52,M
74800,PP**,MT,52,M
74858,PT,RJ,52,M
74585,PR,MG,52,M
74299,PPS,CE,52,M
74368,PSDB,GO,52,M
74254,PMDB,RJ,52,M
74156,PT,MG,52,M
74155,PV,MG,52,M
73473,PP**,SC,52,M
74455,PSDB,CE,52,M
74367,PMDB,GO,52,M
74463,PSB,RN,52,M
74742,PFL,MG,52,M
74570,PSDB,BA,52,M
74493,PDT,AL,52,M
74346,PMDB,AP,52,M
73942,PR,AC,52,M
74783,PSDB,SP,52,M
73994,PSDB,RS,52,M
74253,PP**,RJ,52,M
73586,PSB,MG,52,M
74317,PFL,PI,52,M
74276,PV,SP,52,M
73666,PTB,GO,52,M
74351,PTB,PA,52,M
74176,PSB,RJ,52,M
74141,PT,BA,52,M
74520,PFL,AL,52,M
74741,PR,MG,52,M
74554,PFL,BA,52,M
74287,PFL,DF,52,M
74488,PSDB,DF,52,M
74079,PMDB,PA,52,M
74298,PT,CE,52,M
74395,PP**,RS,52,M
74426,PTB,PE,52,M
74584,PTB,MG,52,M
74275,PT,SP,52,M
74425,PFL,PE,52,M
74297,PP**,CE,52,M
73776,PP**,PR,52,M
74401,PMDB,RS,52,M
73901,PDT,RS,52,M
74274,PT,SP,52,M
74175,S.PART.,RJ,52,M
74782,PT,SP,52,M
74423,PTB,PE,52,M
73462,PTB,PR,52,M
74055,PFL,SE,52,M
74671,PTB,ES,52,M
74140,PR,BA,52,M
74553,PFL,BA,52,M
73775,PMDB,PR,52,M
135476,PSC,AL,52,M
73535,PMDB,SP,52,M
73569,PR,DF,52,M
74552,PFL,BA,52,M
74495,PSB,PE,52,M
74388,PT,SC,52,M
74686,PT,RJ,52,M
74563,PMDB,SE,52,M
74568,PTB,BA,52,M
73575,PFL,PE,52,M
74477,PFL,PE,52,M
74240,PP**,AC,52,M
73874,PP**,SC,52,M
74154,PSB,MG,52,M
73534,PT,SP,52,M
74170,S.PART.,RJ,52,M
73873,PMDB,SC,52,M
73572,PT,MG,52,M
74120,PMDB,MG,52,M
74049,PTB,AL,52,M
74550,PP**,BA,52,M
74781,PDT,SP,52,M
73454,PT,MS,52,M
74054,PDT,SE,52,M
73682,PDT,SP,52,M
73941,PMDB,AC,52,M
74445,PSDB,MA,52,M
74131,PR,BA,52,M
74366,PSDB,GO,52,M
74559,PR,AL,52,M
74261,PP**,SP,52,M
74549,PSDB,BA,52,M
74031,PSOL,CE,52,M
74273,PTB,SP,52,M
74272,PCdoB,SP,52,M
74547,PFL,BA,52,M
133376,PMDB,ES,52,M
74847,PP**,RJ,52,M
74665,PR,MG,52,M
73929,PMDB,PA,52,M
77701,PTB,SE,52,M
74153,PT,MG,52,M
73531,PSOL,SP,52,M
74387,PFL,SC,52,M
74562,PPS,SE,52,M
74846,PSDB,RJ,52,M
74152,PSB,MG,52,M
73461,PTB,PR,52,M
138512,PPS,PR,52,M
74421,PR,PE,52,M
74469,PR,PB,52,M
74295,PCdoB,CE,52,M
74271,PP**,SP,52,M
74663,PP**,MG,52,M
74325,PSB,RN,52,M
73935,PR,AM,52,M
73946,PTB,TO,52,M
73772,PMDB,PR,52,M
74660,PP**,MG,52,M
133999,PSDB,GO,52,M
73482,PT,RS,52,M
74324,PMDB,RN,52,M
73940,PT,AC,52,M
73925,PT,AP,52,M
74053,PR,SE,52,M
73582,PSDB,AL,52,M
74489,PSDB,RO,52,M
73460,PSDB,PR,52,M
74139,PT,BA,52,M
74419,PSB,PE,52,M
74294,PSDB,CE,52,M
74558,PSB,AL,52,M
74581,PT,MG,52,M
74270,PMDB,SP,52,M
74778,PFL,SP,52,M
74383,PR,PR,52,M
73472,PFL,SC,52,M
74066,PMDB,AP,52,M
74567,PFL,BA,52,M
74151,PPS,MG,52,M
74374,PPS,MS,52,M
74544,PMDB,BA,52,M
74200,PMDB,MA,52,M
137578,PMDB,RJ,52,M
74394,PP**,RS,52,M
73981,PFL,RR,52,M
74355,PP**,AM,52,M
137983,PMDB,MA,52,M
74844,PP**,RJ,52,M
74480,PP**,RS,52,M
74700,PTB,SP,52,M
74771,PP**,ES,52,M
74487,PSB,RJ,52,M
74843,PMDB,RJ,52,M
74842,PTB,RJ,52,M
74841,PV,RJ,52,M
74417,PT,PE,52,M
136377,S.PART.,SP,52,M
74658,PMDB,MG,52,M
74063,PFL,BA,52,M
73471,PPS,SC,52,M
141344,PSDB,SP,52,M
74542,PFL,BA,52,M
74062,PFL,BA,52,M
74345,PCdoB,AP,52,M
74454,PMDB,CE,52,M
74393,PP**,RS,52,M
74408,PP**,PB,52,M
74402,PTB,GO,52,M
73893,PDT,RS,52,M
74269,PR,SP,52,M
74657,PFL,MG,52,M
73892,PMDB,RS,52,M
74198,PP**,MA,52,M
74268,PR,SP,52,M
73938,PT,RO,52,M
74344,PTB,AP,52,M
74382,PFL,PR,52,M
74683,PSDB,RJ,52,M
73945,PSDB,TO,52,M
74173,PMDB,RJ,52,M
74416,PSB,PE,52,M
74655,PSDB,MG,52,M
74838,PMDB,RJ,52,M
74061,PV,BA,52,M
73827,PDT,TO,52,M
74580,PFL,MG,52,M
73794,PMDB,SC,52,M
73599,PTB,RS,52,M
133375,PSB,SP,52,M
73793,PMDB,SC,52,M
74266,PT,SP,52,M
73459,PT,PR,52,M
73920,PDT,RR,52,M
74027,PSB,MA,52,M
73542,PFL,SP,52,M
74779,PDT,SP,52,M
74680,PSC,RJ,52,M
74150,PPS,MG,52,M
74705,PSB,SP,52,M
74343,PP**,AP,52,M
74468,PSDB,PB,52,M
74265,PPS,SP,52,M
73768,PP**,PR,52,M
74264,PT,SP,52,M
73704,PMDB,TO,52,M
73445,PMDB,SP,52,M
74172,PSC,RJ,52,M
73924,PFL,AP,52,M
73891,PMDB,RS,52,M
74187,PP**,TO,52,M
74654,PSDB,MG,52,M
74060,PCdoB,BA,52,M
74467,PP**,PB,52,M
74579,PSDB,MG,52,M
74016,PSC,MA,52,M
73923,PR,AP,52,M
74538,PFL,BA,52,M
73442,PFL,SP,52,M
74097,PMDB,RO,52,M
74380,PT,PR,52,M
74230,PMDB,BA,52,M
74026,PFL,MA,52,M
141334,PSB,PE,52,M
74578,PTB,MG,52,M
74527,PP**,SE,52,M
137116,PMDB,PR,52,M
74263,PPS,SP,52,M
141057,PSDB,RS,52,M
74537,PFL,BA,52,M
74313,PP**,PI,52,M
73595,PV,SP,52,M
74000,PR,PR,52,M
74171,PSOL,RJ,52,M
74181,PMDB,AC,52,M
141336,PTB,PE,52,M
74379,PPS,PR,52,M
73480,PMDB,RS,52,M
74149,PT,MG,52,M
74195,S.PART.,MA,52,M
73441,PP**,SP,52,M
74148,PTC,MG,52,M
73934,PP**,AM,52,M
74835,PT,RJ,52,M
74262,PSDB,SP,52,M
74676,PL*,RJ,52,M
73825,PR,RJ,52,M
74484,PSB,MG,52,M
74651,PFL,MG,52,M
141331,PSB,PE,52,M
74474,PMDB,PE,52,M
74466,PTB,PB,52,M
74473,PFL,PE,52,M
74290,PSDB,GO,52,M
74285,PT,MT,52,M
73469,PT,SC,52,M
133658,PSDB,GO,52,M
74577,PMDB,MG,52,M
74052,PSDB,SE,52,M
74650,PSDB,MG,52,M
74030,PSDB,CE,52,M
141335,PT,PA,52,M
73478,PSB,RS,52,M
74321,PFL,RN,52,M
74169,PMDB,RJ,52,M
74040,PMDB,PB,52,M
74517,PP**,AL,52,M
73663,PSB,GO,52,M
74342,PR,AP,52,M
74349,PSOL,PA,52,M
74312,PSB,PI,52,M
73889,PP**,RS,52,M
74459,PSDB,PI,52,M
74090,PMDB,AM,52,M
74147,PPS,MG,52,M
74378,PT,PR,52,M
74222,PMDB,PA,52,M
73683,PT,RS,52,M
73435,PTB,SP,52,M
74534,PFL,BA,52,M
74833,PFL,RJ,52,M
74291,PTB,CE,52,M
73993,PSDB,SP,52,M
73434,PTB,SP,52,M
74472,PTB,PE,52,M
74405,PTB,PB,52,M
73433,PT,SP,52,M
74103,PSB,CE,52,M
74648,PR,MG,52,M
73927,PT,AP,52,M
74194,PSDB,MA,52,M
73817,PP**,MS,52,M
73431,PSDB,SP,52,M
73584,PSDB,SP,52,M
74058,PFL,BA,52,M
73492,PT,RJ,52,M
74373,PT,MS,52,M
74452,PSDB,CE,52,M
133371,PSDB,CE,52,M
73937,PT,RO,52,M
74072,PSDB,PA,52,M
74212,PMDB,CE,52,M
74377,PMDB,PR,52,M
74168,S.PART.,RJ,52,M
133439,PDT,CE,52,M
74471,PFL,PE,52,M
133377,PDT,RJ,52,M
74146,PL*,MG,52,M
74260,PR,SP,52,M
129617,PR,MT,52,M
74036,PDT,RN,52,M
73430,PSDB,SP,52,M
74341,PR,RR,52,M
74167,S.PART.,RJ,52,M
74451,PR,CE,52,M
74830,PMDB,RJ,52,M
136226,PMDB,MG,52,M
74829,PSB,RJ,52,M
73458,PTB,PR,52,M
73428,PCdoB,SP,52,M
74828,PFL,RJ,52,M
73477,PDT,RS,52,M
73979,PTB,RR,52,M
73427,PSDB,SP,52,M
73579,PFL,DF,52,M
74018,PMDB,MA,52,M
73457,PPS,PR,52,M
73654,PCdoB,DF,52,M
74358,PP**,RO,52,M
136811,PP**,RS,52,M
73765,PSDB,PR,52,M
133374,PDT,MG,52,M
74386,PMDB,SC,52,M
74328,PFL,PB,52,M
73886,PT,RS,52,M
73764,PFL,PR,52,M
73645,PSDB,SP,51,F
74185,PTB,AC,51,F
73992,PSDB,RS,51,F
74357,PCdoB,AM,51,F
73652,PMDB,MT,51,F
73561,PT,SP,51,F
73687,PCdoB,SE,51,F
74085,PCdoB,PA,51,F
73507,PSDB,ES,51,F
74777,PMDB,ES,51,F
73594,PFL,TO,51,F
74447,PFL,MA,51,F
74021,PMDB,GO,51,F
74690,PSB,RJ,51,F
73760,PSDB,MS,51,F
74177,PMDB,RO,51,F
74587,PMDB,MG,51,F
73659,PT,DF,51,F
74746,PMDB,MG,51,F
74586,PT,MG,51,F
74803,PSDB,DF,51,F
74784,PSB,SP,51,F
65498,PSDB,GO,51,F
73474,PT,SC,51,F
73667,PSDB,GO,51,F
74856,PFL,RJ,51,F
73592,PFL,TO,51,F
74848,PCdoB,RJ,51,F
74780,PT,SP,51,F
74065,PMDB,AP,51,F
73894,PT,RS,51,F
74075,PMDB,PA,51,F
74188,PMDB,TO,51,F
74799,PFL,MT,51,F
74699,PT,SP,51,F
73686,PT,RS,51,F
74248,PMDB,RN,51,F
74675,PSB,RJ,51,F
74014,PSB,RJ,51,F
74669,PFL,MG,51,M
74354,PSDB,PA,51,M
74798,PMDB,SP,51,M
73678,PMDB,GO,51,M
74769,PMDB,MG,51,M
73573,PFL,BA,51,M
74797,PSDB,SP,51,M
74439,PDT,PE,51,M
74801,PSDB,MT,51,M
73598,PL*,MG,51,M
73991,PMDB,RS,51,M
74414,PSDB,PB,51,M
73661,PPB,DF,51,M
73792,PFL,PR,51,M
74462,PT,PI,51,M
73653,PL*,MT,51,M
74695,PSB,RJ,51,M
74218,PT,BA,51,M
74668,PTB,MG,51,M
73489,PMDB,RS,51,M
74576,PT,BA,51,M
73456,PMDB,MS,51,M
73643,PPB,SP,51,M
73567,PMDB,SP,51,M
73915,PL*,RN,51,M
74694,PDT,RJ,51,M
74768,PSDB,MG,51,M
74593,PT,MG,51,M
73677,PFL,GO,51,M
73476,PSDB,SC,51,M
74308,PSDB,CE,51,M
74087,PFL,PA,51,M
74233,PT,SC,51,M
73790,PFL,PR,51,M
74348,PT,PA,51,M
73565,PL*,SP,51,M
74691,PSL,RJ,51,M
74136,PT,RS,51,M
73564,PPB,SP,51,M
74644,PFL,BA,51,M
74193,PMDB,TO,51,M
74307,PSDB,CE,51,M
74767,PT,MG,51,M
74461,PMDB,PI,51,M
73989,PPB,RS,51,M
73577,PT,RS,51,M
74523,PTN,AL,51,M
74806,PMDB,DF,51,M
73488,PMDB,RS,51,M
73424,PPB,RJ,51,M
73560,PSDB,SP,51,M
74356,PTB,AM,51,M
74765,PMDB,MG,51,M
74436,PPB,PE,51,M
74564,PTB,SE,51,M
74458,PSB,CE,51,M
74763,PCdoB,MG,51,M
74435,PSDB,PE,51,M
74360,PSDB,RO,51,M
74442,PSDB,AC,51,M
74069,PFL,AP,51,M
73885,PDT,SC,51,M
74211,PSDB,MA,51,M
74575,PSDB,BA,51,M
73596,PSDB,MG,51,M
74210,PV,MA,51,M
74762,PMDB,MG,51,M
73467,PFL,PR,51,M
74796,PSDB,SP,51,M
73559,PSDB,SP,51,M
73690,PDT,RN,51,M
73986,PFL,RR,51,M
74434,PMDB,PE,51,M
73604,PT,SP,51,M
74795,PPS,SP,51,M
73466,PPS,PR,51,M
73422,PFL,RJ,51,M
74592,PTB,MG,51,M
74221,PSDB,RJ,51,M
74760,PMDB,MG,51,M
73421,PSDB,RJ,51,M
74813,PFL,GO,51,M
74306,PSDB,CE,51,M
74591,PTB,MG,51,M
74759,PPB,MG,51,M
74640,PMDB,BA,51,M
73651,PPS,MT,51,M
74693,PFL,RJ,51,M
73558,PFL,SP,51,M
74209,PSDB,MA,51,M
74305,PFL,CE,51,M
73912,PT,PI,51,M
73420,PTB,RJ,51,M
74758,PFL,MG,51,M
73674,PPB,GO,51,M
73487,PHS,RS,51,M
73985,PL*,RR,51,M
73490,PTB,MT,51,M
74023,PSDB,PB,51,M
73580,PMDB,DF,51,M
73578,PSB,RJ,51,M
73557,PTB,SP,51,M
74557,PPB,PE,51,M
74674,PPS,ES,51,M
74793,PT,SP,51,M
73788,PPB,PR,51,M
74353,PTB,PA,51,M
73475,PMDB,SC,51,M
73591,PSDB,PR,51,M
74208,PL*,MA,51,M
73693,PL*,RJ,51,M
74560,PPS,AL,51,M
73574,PFL,BA,51,M
73593,PMDB,TO,51,M
74084,PL*,PA,51,M
74216,PSDB,CE,51,M
74237,PFL,SC,51,M
74590,PSDB,MG,51,M
73465,PFL,PR,51,M
74792,PT,SP,51,M
74638,PPB,BA,51,M
73486,PDT,RS,51,M
74304,PSL,CE,51,M
74303,PPS,CE,51,M
74589,PSDB,MG,51,M
74756,PL*,MG,51,M
73673,PT,GO,51,M
74102,PSB,SE,51,M
73455,PPB,MS,51,M
74207,PMDB,MA,51,M
74637,PFL,BA,51,M
74111,PPB,MT,51,M
74449,PTB,MA,51,M
74556,PT,PE,51,M
74431,PPB,PE,51,M
74812,PMDB,GO,51,M
74805,PT,DF,51,M
73672,PSDB,GO,51,M
73491,PFL,SC,51,M
74082,PT,PA,51,M
73914,PT,BA,51,M
73910,PT,RS,51,M
74804,PFL,DF,51,M
74192,PSDB,TO,51,M
74448,PFL,MA,51,M
74574,PFL,BA,51,M
73555,PMDB,SP,51,M
73829,PPB,RJ,51,M
74791,PSDB,SP,51,M
73485,PL*,RS,51,M
73884,PFL,SC,51,M
74017,PSDB,RJ,51,M
74754,PT,MG,51,M
73576,PFL,RJ,51,M
74573,PFL,BA,51,M
74692,PSB,RJ,51,M
74095,PFL,AM,51,M
74444,PSB,TO,51,M
74319,PFL,PI,51,M
73783,PT,PR,51,M
74122,PSDB,MT,51,M
73571,PTB,MT,51,M
74191,PMDB,TO,51,M
74430,PFL,PE,51,M
73909,PMDB,RS,51,M
73660,PFL,DF,51,M
73692,PMDB,RS,51,M
73463,PMDB,PR,51,M
74753,PSDB,MG,51,M
74109,PL*,RO,51,M
73603,PT,SP,51,M
73684,PT,RS,51,M
73464,PL*,PR,51,M
74588,PDT,MG,51,M
74005,PMDB,AL,51,M
73782,PMDB,PR,51,M
74752,PPB,MG,51,M
74811,PMDB,GO,51,M
74359,PTB,RO,51,M
74776,PPB,ES,51,M
74352,PSDB,PA,51,M
74365,PT,AC,51,M
74572,PSDB,BA,51,M
74751,PT,MG,51,M
74080,PSDB,PA,51,M
74327,PFL,RN,51,M
74790,PTB,SP,51,M
73761,PTB,MS,51,M
73907,PPS,RS,51,M
74571,PT,BA,51,M
74301,PSDB,CE,51,M
73781,PPB,PR,51,M
73553,PTB,SP,51,M
73906,PSDB,RS,51,M
74243,PMDB,RS,51,M
74789,PMDB,SP,51,M
74225,PDT,MA,51,M
74108,PSDB,MG,51,M
74318,PFL,PI,51,M
74112,PTB,MT,51,M
74464,PTB,RN,51,M
74457,PFL,CE,51,M
74788,PFL,SP,51,M
73984,PL*,RR,51,M
73601,PDT,PR,51,M
74238,PMDB,PR,51,M
74862,PDT,RJ,51,M
74861,PT,RJ,51,M
74787,PL*,SP,51,M
74337,PFL,BA,51,M
73552,PMDB,SP,51,M
73904,PMDB,RS,51,M
74786,PL*,SP,51,M
73780,PMDB,PR,51,M
74673,PTB,ES,51,M
74749,PMDB,MG,51,M
74206,PFL,MA,51,M
73588,PMDB,CE,51,M
65904,PMDB,PE,51,M
74689,PST,RJ,51,M
74635,PPB,BA,51,M
74747,PST,MG,51,M
74329,PL*,MG,51,M
74235,PPB,ES,51,M
73484,PT,RS,51,M
74745,PMDB,MG,51,M
74479,PL*,PE,51,M
74785,PFL,SP,51,M
74364,PT,AC,51,M
74470,PFL,PB,51,M
74744,PPB,MG,51,M
74333,PTB,PR,51,M
74860,PSDB,RJ,51,M
74363,PPS,AC,51,M
74300,PMDB,CE,51,M
74530,PT,SE,51,M
74460,PMDB,PI,51,M
73548,PMDB,SP,51,M
74124,PMDB,MS,51,M
73602,PT,MS,51,M
74456,PSDB,CE,51,M
74633,PFL,BA,51,M
73547,PFL,SP,51,M
74672,PL*,ES,51,M
74688,PT,RJ,51,M
74339,PT,RJ,51,M
74681,PSDB,RJ,51,M
74427,PSDB,PE,51,M
74632,PFL,BA,51,M
73902,PT,RS,51,M
74094,PPB,AM,51,M
74137,PT,SP,51,M
74775,PFL,ES,51,M
74521,PTB,AL,51,M
73778,PSDB,PR,51,M
74810,PMDB,GO,51,M
74700,PTB,SP,51,M
74133,PT,BA,51,M
74687,PPB,RJ,51,M
73483,PPB,RS,51,M
73983,PFL,RR,51,M
73545,PT,SP,51,M
73777,PFL,PR,51,M
73982,PFL,RR,51,M
74478,PSL,PE,51,M
74800,PSDB,MT,51,M
74585,PL*,MG,51,M
74555,PMDB,BA,51,M
73473,PPB,SC,51,M
74455,PSDB,CE,51,M
74463,PFL,RN,51,M
74134,PMDB,SP,51,M
74326,PMDB,RN,51,M
74742,PFL,MG,51,M
73688,PSB,SP,51,M
74570,PSDB,BA,51,M
73916,PMDB,SC,51,M
74346,PMDB,AP,51,M
74809,PL*,GO,51,M
74783,PSDB,SP,51,M
73994,PPB,RS,51,M
73586,PMDB,MG,51,M
73666,PSDB,GO,51,M
74351,PTB,PA,51,M
74520,PFL,AL,51,M
74529,PSDB,SE,51,M
74741,PFL,MG,51,M
74569,PFL,BA,51,M
74554,PFL,BA,51,M
74794,PDT,SP,51,M
74740,PPB,MG,51,M
74079,PMDB,PA,51,M
74298,PT,CE,51,M
74426,PSDB,PE,51,M
74584,PTB,MG,51,M
74425,PFL,PE,51,M
74093,PFL,AM,51,M
73600,PMDB,MT,51,M
73541,PT,SP,51,M
74412,PMDB,PB,51,M
74125,PMDB,BA,51,M
74297,PPB,CE,51,M
73776,PPB,PR,51,M
73540,PT,SP,51,M
74853,PFL,RJ,51,M
74782,PT,SP,51,M
73539,PTN,SP,51,M
73538,PTB,SP,51,M
74423,PMDB,PE,51,M
73875,PFL,SC,51,M
73462,PTB,PR,51,M
74670,PFL,ES,51,M
74671,PTB,ES,51,M
74851,PFL,RJ,51,M
74553,PFL,BA,51,M
73775,PMDB,PR,51,M
74446,PSB,MA,51,M
73536,PSDB,SP,51,M
73587,PSL,AC,51,M
74850,PSDB,RJ,51,M
73535,PMDB,SP,51,M
73569,PMDB,DF,51,M
74552,PFL,BA,51,M
74350,PMDB,PA,51,M
74686,PT,RJ,51,M
74563,PMDB,SE,51,M
74568,PMDB,BA,51,M
73658,PL*,DF,51,M
73575,PFL,PE,51,M
74477,PFL,PE,51,M
73590,PT,AL,51,M
74240,PPB,AC,51,M
74685,PDT,RJ,51,M
74190,PFL,TO,51,M
73874,PPB,SC,51,M
73534,PT,SP,51,M
74849,PFL,RJ,51,M
73873,PMDB,SC,51,M
73572,PT,MG,51,M
74120,PMDB,MG,51,M
74550,PPB,BA,51,M
74781,PPS,SP,51,M
74316,PMDB,PI,51,M
73454,PT,MS,51,M
74667,PT,MG,51,M
73682,PDT,SP,51,M
74772,PT,ES,51,M
74422,PSDB,PE,51,M
74445,PSDB,MA,51,M
74131,PFL,BA,51,M
74559,PL*,AL,51,M
73919,PDT,MG,51,M
74549,PSDB,BA,51,M
73918,PCdoB,BA,51,M
73900,PPB,RS,51,M
74548,PT,BA,51,M
74547,PFL,BA,51,M
74546,PFL,BA,51,M
73532,PT,SP,51,M
74847,PTB,RJ,51,M
74665,PL*,MG,51,M
74001,PFL,BA,51,M
73570,PFL,PR,51,M
73531,PT,SP,51,M
74562,PPS,SE,51,M
74846,PSDB,RJ,51,M
73461,PTB,PR,51,M
74421,PFL,PE,51,M
74469,PSDB,PB,51,M
74295,PCdoB,CE,51,M
74362,PSDB,AC,51,M
74443,PMDB,TO,51,M
74684,PFL,RJ,51,M
74663,PPB,MG,51,M
74325,PTB,RN,51,M
73795,PPB,SC,51,M
74361,S.PART.,AC,51,M
73772,PMDB,PR,51,M
74660,PPB,MG,51,M
97707,PFL,PI,51,M
73482,PT,RS,51,M
74324,PMDB,RN,51,M
74583,PMDB,MG,51,M
73582,PSDB,AL,51,M
74545,PCdoB,BA,51,M
73691,PSDB,PA,51,M
73460,PMDB,PR,51,M
73913,PPB,PI,51,M
74419,PSB,PE,51,M
74582,PMDB,MG,51,M
74558,PSB,AL,51,M
74077,PDT,PA,51,M
74581,PT,MG,51,M
74778,PFL,SP,51,M
73917,PMDB,RS,51,M
72553,PMDB,PI,51,M
73472,PFL,SC,51,M
74076,PPB,PA,51,M
74567,PFL,BA,51,M
73897,PMDB,RS,51,M
74566,PT,BA,51,M
74802,PT,DF,51,M
74808,PMDB,GO,51,M
74659,PMDB,MG,51,M
74544,PMDB,BA,51,M
74200,PMDB,MA,51,M
74189,PMDB,TO,51,M
73452,PSDB,SP,51,M
74565,PFL,BA,51,M
73597,PDT,MA,51,M
74845,PST,RJ,51,M
73981,PFL,RR,51,M
74355,PPS,AM,51,M
74844,PPB,RJ,51,M
74199,PFL,MA,51,M
73758,PMDB,MS,51,M
73771,PT,PR,51,M
73990,PT,RS,51,M
74771,PSDB,ES,51,M
73896,PPB,RS,51,M
73451,PSDC,SP,51,M
73481,PT,RS,51,M
74843,PMDB,RJ,51,M
74842,PTB,RJ,51,M
74841,PV,RJ,51,M
74417,PT,PE,51,M
74658,PMDB,MG,51,M
73471,PDT,SC,51,M
