"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"159821";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159821";"INC";"10";"1965";"133";"Indicação";"SUGERE A ELABORAÇÃO DA 'DECLARAÇÃO UNIVERSAL DOS DIREITOS DO VELHO' BASEADA EM DOCUMENTO QUE APRESENTA.";"";"SUGESTÃO, ELABORAÇÃO, DECLARAÇÃO, DIREITOS, VELHO, APRESENTAÇÃO, DOCUMENTO.";"1965-07-06T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1971-04-02T00:00:00";"4";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADO NOS TERMOS DO ARTIGO 104 DO REGIMENTO INTERNO. DCN1 02 04 71 PAG 0045 COL 03.";""
"159833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159833";"INC";"11";"1965";"133";"Indicação";"SUGERE A MESA DA CAMARA SE MANIFESTE EM PARECER, NOS TERMOS DO ART 112, COMBINADO COM O ART 16, DO REGIMENTO INTERNO, SOBRE A CONVENIENCIA E A OPORTUNIDADE DE SER MODIFICADO O REFERIDO REGIMENTO.";"";"SUGESTÃO, MESA DIRETORA, CAMARA DOS DEPUTADOS, PRONUNCIAMENTO, PARECER, FUNDAMENTAÇÃO, REGIMENTO INTERNO, CONVENIENCIA, CRIAÇÃO, ASSESSORIA LEGISLATIVA.";"1965-05-11T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1975-03-08T00:00:00";"4";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADA NOS TERMOS DO ARTIGO 292 DO REGIMENTO INTERNO. DC1S 08 03 75 PAG 0022 COL 02.";""
"159845";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159845";"INC";"12";"1965";"133";"Indicação";"SUGERE A COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA O ESTUDO DE REFORMA E DA CONSOLIDAÇÃO DAS DISPOSIÇÕES LEGAIS RELATIVAS AO ESPORTE NACIONAL.";"";"SUGESTÃO, COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, ESTUDO, REFORMULAÇÃO, ESPORTE.";"1965-09-06T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1971-04-01T00:00:00";"4";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADA NOS TERMOS DO ARTIGO 104 DO REGIMENTO INTERNO. DCN1 02 04 71 PAG 0045 COL 03.";""
"162586";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162586";"MSC";"21";"1965";"134";"Mensagem";"SOLICITA AO CONGRESSO NACIONAL AUTORIZAÇÃO PARA O SENHOR PRESIDENTE DA REPUBLICA AUSENTAR-SE DO PAIS, NO DECORRER DO MES DE MARÇO, PARA UMA BREVE VISITA AO PARAGUAI DURANTE AS SOLENIDADES DE INAUGURAÇÃO DA PONTE INTERNACIONAL SOBRE O RIO PARANA.";"";"SOLICITAÇÃO, CONGRESSO NACIONAL, AUTORIZAÇÃO, PRESIDENTE DA REPUBLICA, AUSENCIA, PAIS, VISITA OFICIAL, PAIS ESTRANGEIRO, PARAGUAI, SOLENIDADE, INAUGURAÇÃO, PONTE INTERNACIONAL.";"1965-03-15T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1965-03-15T00:00:00";"1";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"LEITURA E PUBLICAÇÃO DA MATERIA. DCN1 16 03 65 PAG 0874 COL 03.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1508988"
"162634";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162634";"MSC";"32";"1965";"134";"Mensagem";"SUBMETE A APRECIAÇÃO DO CONGRESSO NACIONAL O ACORDO BASICO DE ASSISTENCIA TECNICA ENTRE O GOVERNO DOS ESTADOS UNIDOS DO BRASIL E E OS ORGANISMOS INTERNACIONAIS QUE ESPECIFICA, ASSINADO NO RIO DE JANEIRO, GUANABARA, AOS 29 DIAS DO MES DE DEZEMBRO 1964.";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, ACORDO DE INTERCAMBIO, TURISMO, ASSISTENCIA TECNICA, GOVERNO FEDERAL, BRASIL, ORGANISMO INTERNACIONAL, DESENVOLVIMENTO ECONOMICO, PAIS, SUBDESENVOLVIMENTO.";"1965-03-18T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1965-03-18T00:00:00";"1";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"LEITURA E PUBLICAÇÃO DA MATERIA.";""
"162638";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162638";"MSC";"33";"1965";"134";"Mensagem";"SUBMETE A APRECIAÇÃO DO CONGRESSO NACIONAL O TEXTO DO ACORDO CULTURA ASSINADO ENTRE OS ESTADO UNIDOS DO BRASIL E A REPUBLICA DO SENEGAL, EM BRASILIA A 23 DE SETEMBRO DE 1964.";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, TEXTO, ACORDO DE INTERCAMBIO CULTURA, BRASIL, PAIS ESTRANGEIRO, SENEGAL.";"1965-03-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1965-03-25T00:00:00";"3";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADO NO PROJETO DE DECRETO LEGISLATIVO 220/65. DCN1 23 04 65 PAG 2113 COL 02.";""
"162654";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162654";"MSC";"36";"1965";"134";"Mensagem";"SUBMETE A APRECIAÇÃO DO CONGRESSO NACIONAL O TEXTO DO CONVENIO DE COOPERAÇÃO SOCIAL ENTRE OS ESTADOS UNIDOS DO BRASIL E A ESPANHA, ASSINADO NO RIO DE JANEIRO A 11 DE AGOSTO DE 1964.";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, TEXTO, CONVENIO, COOPERAÇÃO SOCIAL, BRASIL, PAIS ESTRANGEIRO, ESPANHA.";"1965-03-11T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1965-06-09T00:00:00";"3";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADO DO PROJETO DE DECRETO LEGISLATIVO 227/65. DCN1 04 08 65 PAG 6041 COL 04.";""
"162680";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162680";"MSC";"40";"1965";"134";"Mensagem";"COMUNICA A ABERTURA PELO MINISTERIO DA FAZENDA, DO CREDITO EXTRAORDINARIO DE Cr$ 1.000.000.000,00, (HUM BILHÃO DE CRUZEIROS) PARA OCORRER AS DESPESA COM O SOCORRO AS POPULAÇÕES E AREAS FLAGELADAS NO ESTADO DO RIO DE JANEIRO.";"";"COMUNICAÇÃO, ABERTURA, CREDITO EXTRAORDINARIO, (MF), DESPESA, AUXILIO, POPULAÇÃO, VITIMA, CALAMIDADE PUBLICA, ESTADO, (RJ).";"1965-03-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1965-04-29T00:00:00";"3";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADO NOS TERMOS DO ARTIGO OITAVO DO ATO DA MESA 01/87. DCN1 01 07 87 PAG 2335 COL 03.";""
"163428";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/163428";"MSC";"230";"1965";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DO ACORDO DE GARANTIA DE INVESTIMENTO ASSINADO ENTRE OS ESTADOS UNIDOS DO BRASIL E OS ESTADOS UNIDOS DA AMERICA, EM WASHIGTON, EM 06 DE FEVEREIRO DE 1965.";"";"SOLICITAÇÃO, COMUNICAÇÃO, CONGRESSO NACIONAL, TEXTO, ACORDO, GARANTIA, INVESTIMENTO, BRASIL, PAIS ESTRANGEIRO, (EUA).";"1965-05-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1965-05-26T00:00:00";"3";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADO NO PROJETO DE DECRETO LEGISLATIVO 226/65. DCN1 27 08 65 PAG 6504 COL 03.";""
"163440";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/163440";"MSC";"234";"1965";"134";"Mensagem";"SUBMETE A APRECIAÇÃO DO CONGRESSO NACIONAL O RELATORIO DO BNDE A XIII EXPOSIÇÃO SOBRE O PROGRAMA DE REAPARELHAMENTO ECONOMICO EM 1964, REFERIDO NAS LEIS 1474/61 E 1628/52.";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, RELATORIO, (BNDE), EXPOSIÇÃO, PROGRAMA, REAPARELHAMENTO, ECONOMIA.";"1965-05-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1965-06-30T00:00:00";"3";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADO NOS TERMOS DO ARTIGO OITAVO DO ATO DA MESA 01/87. DCN1 01 07 87 PAG 2335 C0L 03.";""
