"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"159746";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159746";"INC";"4";"1982";"133";"Indicação";"SUGERE A MANIFESTAÇÃO DA COMISSÃO DE SEGURANÇA NACIONAL SOBRE ELABORAÇÃO DE PROJETO DE LEI DISPONDO SOBRE PROMOÇÃO DE EX-PRACINHAS DO EXERCITO QUE TENHAM TOMADO PARTE EM OPERAÇÕES DE GUERRA, JUNTO A FORÇA EXPEDICIONARIA BRASILEIRA NA II GUERRA MUNDIAL.";"";"INDICAÇÃO, MANIFESTAÇÃO, COMISSÃO DE SEGURANÇA NACIONAL, ELABORAÇÃO, PROJETO DE LEI, PROMOÇÃO, EX COMBATENTE, (FEB).";"1982-09-29T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1983-02-02T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADO (ARTIGO 116 DO REGIMENTO).";""
"162727";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162727";"MSC";"46";"1982";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DO ACORDO DE CO-PRODUÇÃO CINEMATOGRAFICA ENTRE OS GOVERNOS DA REPUBLICA FEDERATIVA DO BRASIL E DA REPUBLICA PORTUGUESA, FIRMADO EM LISBOA, A 03 DE FEVEREIRO DE 1981.";"";"CINEMA, PAIS (PORTUGAL).";"1982-03-04T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1982-05-26T00:00:00";"4";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"APROVAÇÃO UNANIME DO PARECER FAVORAVEL DO RELATOR, DEP CHRISTIANO DIAS LOPES, NOS TERMOS DO PROJETO DE DECRETO LEGISLATIVO QUE APRESENTA. (VIDE PDC 137/82).";""
"162732";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162732";"MSC";"47";"1982";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DO ACORDO GERAL DE COOPERAÇÃO ENTRE O GOVERNO DA REPUBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPUBLICA POPULAR DE MOÇAMBIQUE, CONCLUIDO EM BRASILIA, A 15 DE SETEMBRO DE 1981.";"";"COOPERAÇÃO ECONOMICA, COOPERAÇÃO CIENTIFICA, COOPERAÇÃO TECNICA E CULTURAL.";"1982-03-04T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1982-04-28T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADA NO PROJETO DE DECRETO LEGISLATIVO 127/82.";""
"162817";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162817";"MSC";"64";"1982";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DA CONVENÇÃO QUE INSTITUI UMA ORGANIZAÇÃO INTERNACIONAL DE METROLOGIA LEGAL, CONCLUIDA EM PARIS, A 12 DE OUTUBRO DE 1955, CONFORME EMENDADA EM 1963.";"";"(OIML), PESO, MEDIDA, COMITE INTERNACIONAL DE METROLOGIA LEGAL.";"1982-03-04T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1982-04-28T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADA NO PROJETO DE DECRETO LEGISLATIVO 128/82.";""
"162941";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162941";"MSC";"98";"1982";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DO PROTOCOLO DE PRORROGAÇÃO DO ACORDO SOBRE O COMERCIO INTERNACIONAL DE TEXTEIS (ACORDO MULTIFIBRAS), ASSINADO EM GENEBRA, A 09 DE FEVEREIRO DE 1982, QUE INCLUI AS 'CONCLUSÕES ADOTADAS PELO COMITE DE TEXTEIS EM 22 DE DEZEMBRO DE 1981'.";"";"TEXTIL, COMERCIO EXTERIOR, PRODUTO TEXTIL, EXPORTAÇÃO, IMPORTAÇÃO.";"1982-04-01T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1982-04-28T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADA NO PROJETO DE DECRETO LEGISLATIVO 132/82.";""
"163113";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/163113";"MSC";"144";"1982";"134";"Mensagem";"ENCAMINHA AS CONTAS DO GOVERNO FEDERAL RELATIVAS AO EXERCICIO DE 1981.";"";"ENCAMINHAMENTO, CONTAS, GOVERNO FEDERAL, PRESIDENTE DA REPUBLICA, EXERCICIO FINANCEIRO.";"1982-04-19T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1983-05-18T00:00:00";"12";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADA NO PROJETO DE DECRETO LEGISLATIVO 25/83.";""
"163140";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/163140";"MSC";"150";"1982";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DO TRATADO DE AMIZADE E COOPERAÇÃO ENTRE O GOVERNO DA REPUBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPUBLICA DO EQUADOR, CONCLUIDO EM BRASILIA A 09 DE FEVEREIRO DE 1982.";"";"COOPERAÇÃO ECONOMICA, COOPERAÇÃO TECNICA, TECNOLOGIA, TRANSPORTE, PAIS (EQUADOR).";"1982-04-22T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1982-04-28T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADA NO PROJETO DE DECRETO LEGISLATIVO 130/82.";""
"163145";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/163145";"MSC";"151";"1982";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DO CONVENIO SOBRE TRANSPORTES MARITIMOS ENTRE O GOVERNO DA REPUBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPUBLICA DO EQUADOR, CONCLUIDO EM BRASILIA A 09 DE FEVEREIRO DE 1982.";"";"TRANSPORTE MARITIMO, CARGA, PAIS (EQUADOR).";"1982-04-22T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1982-04-26T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADA NO PROJETO DE DECRETO LEGISLATIVO 131/82.";""
"163150";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/163150";"MSC";"152";"1982";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DO ACORDO BASICO DE COOPERAÇÃO CIENTIFICA E TECNOLOGICA ENTRE O GOVERNO DA REPUBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPUBLICA COOPERATIVISTA DA GUIANA, CONCLUIDO EM GEORGETOWN, A 29 DE JANEIRO DE 1982.";"";"COOPERAÇÃO TECNOLOGICA, TECNOLOGIA, PAIS, GUIANA, PESQUISA CIENTIFICA.";"1982-04-22T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1982-05-19T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADA NO PROJETO DE DECRETO LEGISLATIVO 134/82.";""
"163154";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/163154";"MSC";"153";"1982";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DO CONVENIO SOBRE TRANSPORTE TERRESTRE FRONTEIRIÇO DE CARGA ENTRE O GOVERNO DA REPUBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPUBLICA DA VENEZUELA, CONCLUIDO EM CARACAS, A 19 DE FEVEREIRO DE 1982.";"";"TRANSPORTE DE CARGA, FRONTEIRA, PAIS, VENEZUELA.";"1982-04-22T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1982-05-19T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADA NO PROJETO DE DECRETO LEGISLATIVO 135/82.";""
