"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"159658";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159658";"AV";"481";"1969";"495";"Aviso";"RELATORIO ACOMPANHADO DOS BALANÇOS GERAIS DA UNIÃO, RELATIVOS AO EXERCICIO DE 1968 E AS CONTAS DO BANCO NACIONAL DO DESENVOLVIMENTO ECONOMICO, EM OBSERVANCIA AO QUE PRECEITUA O ARTIGO 15, ALINEA ""F"", DA LEI 1628, DE 20 DE JUNHO DE 1952.";"";"SOLICITAÇÃO, CONGRESSO NACIONAL, APRECIAÇÃO, PRESTAÇÃO DE CONTAS, (BNDE).";"1969-11-28T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1971-05-27T00:00:00";"4";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADO NO PDC 17/71.";""
"159846";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159846";"INC";"12";"1969";"133";"Indicação";"SUGERE A COMISSÃO DE LEGISLAÇÃO SOCIAL O REEXAME DO DECRETO-LEI 5452 DE 01 DE MAIO DE 1943, QUE APROVA A CONSOLIDAÇÃO DAS LEIS DO TRABALHO E DAS PROPOSIÇÕES QUE O MODIFICARAM.";"";"SUGESTÃO, COMISSÃO DE LEGISLAÇÃO SOCIAL, REEXAME, DECRETO LEI FEDERAL, APROVAÇÃO, CONSOLIDAÇÃO DAS LEIS DO TRABALHO (CLT), PROPOSIÇÃO, MODIFICAÇÃO, LEGISLAÇÃO TRABALHISTA.";"1969-11-27T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1971-04-01T00:00:00";"4";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADO NOS TERMOS DO ARTIGO 104 DO REGIMENTO INTERNO. DCN1 02 04 71 PAG 0045 COL 04.";""
"162764";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162764";"MSC";"53";"1969";"134";"Mensagem";"SUBMETE A DELIBERAÇÃO DO CONGRESSO NACIONAL O TEXTO DO DECRETO-LEI 1069, DE 04 DE NOVEMBRO DE 1969, QUE REVOGA O ARTIGO 18 DO DECRETO-LEI 1063, DE 21 DE OUTUBRO DE 1969, E DA OUTRAS PROVIDENCIAS.";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, TEXTO, DECRETO LEI FEDERAL, ALTERAÇÃO, PRAZO, ARGUIÇÃO, INELEGIBILIDADE, CANDIDATO, ELEIÇÃO, PREFEITO, VICE PREFEITO, VEREADOR.";"1969-11-11T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1969-11-12T00:00:00";"3";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADO NO PROJETO DE DECRETO LEGISLATIVO 99/69.";""
"165062";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/165062";"OF";"116";"1969";"497";"Ofício Externo";"PRESTAÇÃO DE CONTAS DA PETROBRAS S/A., RELATIVAS AO EXERCICIO DE 1965.";"";"CONTAS DA PETROBRAS S/A. EXERCICIO DE 1965. PETROLEO BRASILEIRO S/A (PETROBRAS).";"1969-03-02T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1971-10-13T00:00:00";"4";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"TRANSFORMADO NO PDC 43/71.";""
"167428";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/167428";"PDC";"99";"1969";"135";"Projeto de Decreto Legislativo";"APROVA O DECRETO-LEI Nº 1069, DE 04 DE NOVEMBRO DE 1969, QUE REVOGA O ARTIGO 18 DO DECRETO-LEI Nº 1063, DE 21 DE OUTUBRO DE 1969, E DA OUTRAS PROVIDENCIAS.";"";"APROVAÇÃO, DECRETO LEI FEDERAL, REVOGAÇÃO, NORMAS, ELEIÇÃO, PREFEITO, VICE PREFEITO, VEREADOR, POSSIBILIDADE, APRESENTAÇÃO, ARGUIÇÃO DE INELEGIBILIDADE, PRAZO DETERMINADO, REDUÇÃO, PRAZO, LEGISLAÇÃO PROCESSUAL.";"1969-11-12T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1969-11-18T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Transformação em Norma Jurídica";"251";"Transformado em Norma Jurídica";"1140";"TRANSFORMADO NO DECRETO LEGISLATIVO 1/69. DCN1 19 11 69. DOFC 19 11 69. DCN2 19 11 69.";""
"167438";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/167438";"PDC";"100";"1969";"135";"Projeto de Decreto Legislativo";"DENEGA PROVIMENTO A RECURSO DO TRIBUNAL DE CONTAS DA UNIÃO, A FIM DE SER REGISTRADA DESPESA EM FAVOR DE M. DAMASIO - COMERCIO E INDUSTRIA LTDA., PROVENIENTE DE MATERIAL FORNECIDO A SUPERINTENDENCIA DO ENSINO AGRICOLA E VETERINARIO.";"";"DENEGAÇÃO, PROVIMENTO, RECURSO JUDICIAL, TRIBUNAL DE CONTAS DA UNIÃO (TCU), REGISTRO, DESPESA, EMPRESA, COMERCIO, INDUSTRIA, AQUISIÇÃO, MATERIAL, FORNECIMENTO, SUPERINTENDENCIA, ENSINO AGRICOLA, ENSINO VETERINARIO.";"1969-03-30T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1970-06-28T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"Transformado em Norma Jurídica";"1140";"OF. 143/70, DO SF, COMUNICANDO AUTOGRAFO DESTE PROJETO.
DCN1 27 06 70 PÁG 1970 COL 02.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=713837"
"199127";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/199127";"PL";"2045";"1969";"139";"Projeto de Lei";"ALTERA A REDAÇÃO DO ITEM III, DO ARTIGO 52, DA LEI Nº 4.595, DE 31 DE DEZEMBRO DE 1964, QUE DISPÕE SOBRE A POLITICA E AS INSTITUIÇÕES MONETARIAS, BANCARIAS E CREDITICIAS, CRIA O CONSELHO MONETARIO NACIONAL E DA OUTRAS PROVIDENCIAS.";"";"ALTERAÇÃO, LEI DA REFORMA BANCARIA, APROVEITAMENTO, PESSOAL, PRESTAÇÃO DE SERVIÇO, (CNCR).";"1969-11-11T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1971-04-01T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"Arquivada";"923";"ARQUIVADO NOS TERMOS DO ARTIGO 104 DO REGIMENTO INTERNO. DCN1 02 04 71 PAG 0042 COL 01.";""
"199139";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/199139";"PL";"2046";"1969";"139";"Projeto de Lei";"REGULAMENTA A COLABORAÇÃO DE NATUREZA EVENTUAL A ADMINISTRAÇÃO PUBLICA FEDERAL, A QUE SE REFERE O ARTIGO 111 DO DECRETO-LEI Nº 200, DE 25 DE FEVEREIRO DE 1967 (REFORMA ADMINISTRATIVA).";"";"REGULAMENTAÇÃO, COLABORAÇÃO, EVENTUALIDADE, ADMINISTRAÇÃO PUBLICA, REFORMA ADMINISTRATIVA.";"1969-11-11T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1972-04-20T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"Arquivada";"923";"DESPACHO AO ARQUIVO (REJEITADO). DCN1 21 04 72 PAG 0437 COL 03.";""
"199151";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/199151";"PL";"2047";"1969";"139";"Projeto de Lei";"MODIFICA A LEI 5527, DE 18 DE JANEIRO DE 1967, QUE DISPÕE SOBRE A POLITICA ECONOMICA DA BORRACHA, REGULA SUA EXECUÇÃO E DA OUTRAS PROVIDENCIAS.";"";"ALTERAÇÃO, LEI FEDERAL, NORMAS, POLITICA, ECONOMIA, BORRACHA, REGULAMENTAÇÃO, INCENTIVO, PRODUÇÃO.";"1969-11-10T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1969-11-10T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"Arquivada";"923";"ARQUIVADO NOS TERMOS DO ARTIGO 104 DO REGIMENTO INTERNO.";""
"199162";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/199162";"PL";"2048";"1969";"139";"Projeto de Lei";"DISPÕE SOBRE RETIFICAÇÕES NAS DECLARAÇÕES DE BENS, SEM APLICAÇÃO DE MULTAS E PENALIDADES.";"";"NORMAS, RETIFICAÇÃO, DECLARAÇÃO DE BENS, INEXISTENCIA, APLICAÇÃO, MULTA, PENALIDADE.";"1969-11-11T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1971-04-01T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"Arquivada";"923";"ARQUIVADO NOS TERMOS DO ARTIGO 104 DO REGIMENTO INTERNO. DCN1 02 04 71 PAG 0042 COL 01.";""
